dLabel,compound,cName,cType,status,approval
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL297453,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL301265,,http://purl.obolibrary.org/obo/NCIT_C43366,,1997.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL301265,,http://schema.org/Drug,,1997.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3039540,,http://purl.obolibrary.org/obo/NCIT_C43366,,2021.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3039540,,http://schema.org/Drug,,2021.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3092650,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3137323,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3137323,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3187683,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL32,,http://purl.obolibrary.org/obo/NCIT_C43366,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL32,,http://schema.org/Drug,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL325424,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3286580,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3286580,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3301601,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3301601,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3306803,,http://purl.obolibrary.org/obo/NCIT_C43366,,2019.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3306803,,http://schema.org/Drug,,2019.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3306918,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3329435,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL33864,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL33864,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3421729,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3545029,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3545157,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3545166,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3545166,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3545231,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3545232,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3545253,,http://purl.obolibrary.org/obo/NCIT_C43366,,2020.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3545253,,http://schema.org/Drug,,2020.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3545367,,http://purl.obolibrary.org/obo/NCIT_C43366,,2020.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3545367,,http://schema.org/Drug,,2020.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3546271,,http://purl.obolibrary.org/obo/NCIT_C43366,,2020.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3546271,,http://schema.org/Drug,,2020.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL356388,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3597971,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3597971,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3634561,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3659477,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3670800,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL367149,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL367149,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3697578,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL372205,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL372205,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL374478,,http://purl.obolibrary.org/obo/NCIT_C43366,,1971.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL374478,,http://schema.org/Drug,,1971.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3785197,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3785197,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3833321,,http://purl.obolibrary.org/obo/NCIT_C43366,,2023.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3833321,,http://schema.org/Drug,,2023.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3916243,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL393220,,http://purl.obolibrary.org/obo/NCIT_C43366,,1996.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL393220,,http://schema.org/Drug,,1996.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL395280,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3989517,,http://purl.obolibrary.org/obo/NCIT_C43366,,2000.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3989517,,http://schema.org/Drug,,2000.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3989690,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3989929,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3989929,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3989948,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3989948,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3990042,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL405110,,http://purl.obolibrary.org/obo/NCIT_C43366,,2011.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL405110,,http://schema.org/Drug,,2011.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4078588,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4117187,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4117187,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4129018,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL413,,http://purl.obolibrary.org/obo/NCIT_C43366,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL413,,http://schema.org/Drug,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4204869,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4204869,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4206492,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL428880,,http://purl.obolibrary.org/obo/NCIT_C43366,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL428880,,http://schema.org/Drug,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297221,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297221,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297245,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297245,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297256,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297312,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297367,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297411,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297411,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297417,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297417,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297437,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297438,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297523,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297860,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4297884,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4298021,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4298093,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL429910,,http://purl.obolibrary.org/obo/NCIT_C43366,,2012.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL429910,,http://schema.org/Drug,,2012.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4303387,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4303665,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4303665,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL449158,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4519121,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4541964,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4541964,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL457,,http://purl.obolibrary.org/obo/NCIT_C43366,,1981.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL457,,http://schema.org/Drug,,1981.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4571075,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594269,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594269,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594296,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594351,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594411,,http://purl.obolibrary.org/obo/NCIT_C43366,,2022.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594411,,http://schema.org/Drug,,2022.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594612,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL463981,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650230,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650230,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650231,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650301,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650301,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650402,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL468,,http://purl.obolibrary.org/obo/NCIT_C43366,,1956.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL468,,http://schema.org/Drug,,1956.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL468154,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL476323,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4802155,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4802252,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4804173,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4804173,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL480558,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL493,,http://purl.obolibrary.org/obo/NCIT_C43366,,1978.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL493,,http://schema.org/Drug,,1978.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL50,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL50,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL501680,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL502,,http://purl.obolibrary.org/obo/NCIT_C43366,,1996.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL502,,http://schema.org/Drug,,1996.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095032,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095056,,http://purl.obolibrary.org/obo/NCIT_C43366,,2024.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095056,,http://schema.org/Drug,,2024.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095213,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095213,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095230,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095251,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095377,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095412,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095412,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095419,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095419,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095484,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095484,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL517427,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL517427,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL520733,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL520733,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL521,,http://purl.obolibrary.org/obo/NCIT_C43366,,1974.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL521,,http://schema.org/Drug,,1974.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL52440,,http://purl.obolibrary.org/obo/NCIT_C43366,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL52440,,http://schema.org/Drug,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314576,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314576,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314620,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314772,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314924,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314959,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314966,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL54,,http://purl.obolibrary.org/obo/NCIT_C43366,,1967.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL54,,http://schema.org/Drug,,1967.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL542541,,http://purl.obolibrary.org/obo/NCIT_C43366,,1953.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL542541,,http://schema.org/Drug,,1953.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL547,,http://purl.obolibrary.org/obo/NCIT_C43366,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL547,,http://schema.org/Drug,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL55643,,http://purl.obolibrary.org/obo/NCIT_C43366,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL55643,,http://schema.org/Drug,,1982.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL559478,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL566752,,http://purl.obolibrary.org/obo/NCIT_C43366,,2014.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL566752,,http://schema.org/Drug,,2014.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL569713,,http://purl.obolibrary.org/obo/NCIT_C43366,,1979.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL569713,,http://schema.org/Drug,,1979.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL579205,,http://purl.obolibrary.org/obo/NCIT_C43366,,2013.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL579205,,http://schema.org/Drug,,2013.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL580,,http://purl.obolibrary.org/obo/NCIT_C43366,,1977.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL580,,http://schema.org/Drug,,1977.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL589390,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL589390,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL592868,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL592868,,http://schema.org/Drug,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL595,,http://purl.obolibrary.org/obo/NCIT_C43366,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL595,,http://schema.org/Drug,,1999.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5999955,,http://purl.obolibrary.org/obo/NCIT_C43366,,
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6,,http://purl.obolibrary.org/obo/NCIT_C43366,,1965.0
Alzheimer disease,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6,,http://schema.org/Drug,,1965.0
