entity_type,entity,entity_id,biotype,relationship,sources,n_sources,evidence_types,best_score,score_type,tissue_celltype,confidence_tier,notes
pathway_or_geneset,[factor] CD4 T cell activation genes,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.952,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] regulatory T cell signaling,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.948,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] Decreased regulatory T cell numbers,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.917,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] T and B cell signaling,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.874,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] Naive CD8 T cell program,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.832,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] B and T cell changes,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.736,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] Lymphoid tissue and B cells,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.726,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] IL-2/JAK-STAT signaling pathway,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.645,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] MHC II and alloimmune signaling,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.499,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] T cell activation and NF-kB,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.494,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] Lipoprotein Metabolism,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.494,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] B cell receptor signaling pathway,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.347,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
pathway_or_geneset,[factor] TCR signaling and activation,,,latent_factor_models_MS,digcfdekg,1,statistical_association,0.29,EAGGL_probability,,T4 low,latent disease-mechanism factor (traitToFactor)
drug,Alemtuzumab,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Baclofen,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Amantadine,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Amantadine hydrochloride,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Biotin,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Amifampridine,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Armodafinil,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Cannabidiol,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Cannabinol,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Arbaclofen placarbil,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Atorvastatin,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Celecoxib,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Acetazolamide,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Aspirin,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Acetaminophen,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Acetylcysteine,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Azithromycin,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Acyclovir sodium,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Cetirizine,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Carbidopa,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Briakinumab,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Belimumab,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Bryostatin 1,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,BIIB-091,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Alfuzosin,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Butylated hydroxytoluene,,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,"Charcoal, activated",,,indicated_or_investigated_for_MS,prokn,1,curated_link,,,,T3 medium,"ChEMBL Indication (NCIT_C41184); 180 compounds total, most ChEMBL-ID-only"
drug,Ascorbic acid,,,contraindicated_for_MS,rdkg,1,curated_link,,,,T3 medium,rdkg biolink:contraindicated_for (DrugBank)
drug,Zinc gluconate,,,contraindicated_for_MS,rdkg,1,curated_link,,,,T3 medium,rdkg biolink:contraindicated_for (DrugBank)
drug,Teriflunomide,,,environmental_risk_or_modifier (contributes_to),rdkg,1,curated_link,,,,T4 low,rdkg biolink:contributes_to (ChemicalExposure); risk factor/modifier
drug,Lead,,,environmental_risk_or_modifier (contributes_to),rdkg,1,curated_link,,,,T4 low,rdkg biolink:contributes_to (ChemicalExposure); risk factor/modifier
drug,Mercury,,,environmental_risk_or_modifier (contributes_to),rdkg,1,curated_link,,,,T4 low,rdkg biolink:contributes_to (ChemicalExposure); risk factor/modifier
drug,Solvents,,,environmental_risk_or_modifier (contributes_to),rdkg,1,curated_link,,,,T4 low,rdkg biolink:contributes_to (ChemicalExposure); risk factor/modifier
drug,Tobacco Smoke Pollution,,,environmental_risk_or_modifier (contributes_to),rdkg,1,curated_link,,,,T4 low,rdkg biolink:contributes_to (ChemicalExposure); risk factor/modifier
drug,Carbonic acid,,,treats_MS (spoke TREATS_CtD),spoke-okn,1,curated_link,,,,T4 low,spoke-okn TREATS layer near-empty for MS (non-therapeutic artifact)
drug,Isopropyl alcohol,,,treats_MS (spoke TREATS_CtD),spoke-okn,1,curated_link,,,,T4 low,spoke-okn TREATS layer near-empty for MS (non-therapeutic artifact)
drug,Methane,,,treats_MS (spoke TREATS_CtD),spoke-okn,1,curated_link,,,,T4 low,spoke-okn TREATS layer near-empty for MS (non-therapeutic artifact)
clinical_feature,Spasticity,HP:0001257,,phenotype_of_MS,rdkg,1,curated_link,,,,T3 medium,rdkg has_phenotype/has_onset (HP)
clinical_feature,Paresthesia,HP:0003401,,phenotype_of_MS,rdkg,1,curated_link,,,,T3 medium,rdkg has_phenotype/has_onset (HP)
clinical_feature,Muscle weakness,HP:0001324,,phenotype_of_MS,rdkg,1,curated_link,,,,T3 medium,rdkg has_phenotype/has_onset (HP)
clinical_feature,Incoordination,HP:0002311,,phenotype_of_MS,rdkg,1,curated_link,,,,T3 medium,rdkg has_phenotype/has_onset (HP)
clinical_feature,Diplopia,HP:0000651,,phenotype_of_MS,rdkg,1,curated_link,,,,T3 medium,rdkg has_phenotype/has_onset (HP)
clinical_feature,CNS demyelination,HP:0007305,,phenotype_of_MS,rdkg,1,curated_link,,,,T3 medium,rdkg has_phenotype/has_onset (HP)
clinical_feature,Urinary incontinence,HP:0000020,,phenotype_of_MS,rdkg,1,curated_link,,,,T3 medium,rdkg has_phenotype/has_onset (HP)
clinical_feature,Urinary hesitancy,HP:0000019,,phenotype_of_MS,rdkg,1,curated_link,,,,T3 medium,rdkg has_phenotype/has_onset (HP)
clinical_feature,Depressivity,HP:0000716,,phenotype_of_MS,rdkg,1,curated_link,,,,T3 medium,rdkg has_phenotype/has_onset (HP)
clinical_feature,Emotional lability,HP:0000712,,phenotype_of_MS,rdkg,1,curated_link,,,,T3 medium,rdkg has_phenotype/has_onset (HP)
clinical_feature,Adult onset,HP:0003581,,phenotype_of_MS,rdkg,1,curated_link,,,,T3 medium,rdkg has_phenotype/has_onset (HP)
clinical_feature,Multifactorial inheritance,HP:0001426,,phenotype_of_MS,rdkg,1,curated_link,,,,T3 medium,rdkg has_phenotype/has_onset (HP)
biomarker,SPHK1,,,biomarker_for_MS,biomarkerkg,1,curated_link,,,blood/serum,T3 medium,assessed molecule of biomarker record AN6263-1 (S1P / IFN-IL17 axis)
biomarker,SPHK2,,,biomarker_for_MS,biomarkerkg,1,curated_link,,,blood/serum,T3 medium,assessed molecule of biomarker record AN6263-1 (S1P / IFN-IL17 axis)
biomarker,S1PR1,,,biomarker_for_MS,biomarkerkg,1,curated_link,,,blood/serum,T3 medium,assessed molecule of biomarker record AN6263-1 (S1P / IFN-IL17 axis)
biomarker,S1PR5,,,biomarker_for_MS,biomarkerkg,1,curated_link,,,blood/serum,T3 medium,assessed molecule of biomarker record AN6263-1 (S1P / IFN-IL17 axis)
biomarker,IL17A,,,biomarker_for_MS,biomarkerkg,1,curated_link,,,blood/serum,T3 medium,assessed molecule of biomarker record AN6263-1 (S1P / IFN-IL17 axis)
biomarker,IFNG,,,biomarker_for_MS,biomarkerkg,1,curated_link,,,blood/serum,T3 medium,assessed molecule of biomarker record AN6263-1 (S1P / IFN-IL17 axis)
biomarker,APOA1,,,biomarker_for_MS,biomarkerkg,1,curated_link,,,blood/serum,T3 medium,assessed molecule of biomarker record AN6263-1 (S1P / IFN-IL17 axis)
biomarker,[53 specimen-tagged records],,,biomarker_records_for_MS,biomarkerkg,1,curated_link,,,blood; blood plasma; blood serum; body fluid; cerebrospinal fluid; urine,T3 medium,biomarker records defined by specimen+disease; analyte unlabeled for most (undercount)
genetic_variant,(gene-level GWAS signal; no variant nodes),,,variant-derived (digcfdekg PIGEAN uses GWAS summary stats),digcfdekg,1,statistical_association,,,,n/a,UNDERCOUNT: no MS-anchored variant-entity layer in federation (checked prokn/rdkg/pankgraph); HLA-DRB1*15:01 and other risk alleles represented only at gene level
