assay	gene	symbol	taxonomy	log2fc	adj_p_value	group_mean_1	group_mean_2	osd	entrez
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102566	Ano10	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.384412	0.0767526	7.55235	7.16794	OSD-25	102566
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102580	Alg9	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.4792	0.00517155	8.59137	8.11217	OSD-25	102580
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102607	Snx19	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.417331	0.00424293	8.14782	7.73049	OSD-25	102607
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102632	Acad11	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.434081	0.000120305	11.7905	11.3564	OSD-25	102632
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102632427	Fam136a|Gm30502	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.344667	0.0125177	8.3989	8.05423	OSD-25	102632427
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102632622	Gm8260	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.389782	0.0887725	5.44112	5.8309	OSD-25	102632622
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102634852	Gm11232	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.237289	0.0510441	5.83528	6.07256	OSD-25	102634852
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102635720	Gm7214	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.278373	0.0829766	6.57974	6.85812	OSD-25	102635720
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102636082	Gm8251	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.558925	0.00927897	4.71881	5.27774	OSD-25	102636082
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102639598	Gm14296	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.209742	0.0597146	7.43664	7.64638	OSD-25	102639598
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102639802	Gm36028	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.49904	0.0136486	6.9472	7.44624	OSD-25	102639802
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102639811	Gm6686	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.339391	0.00552134	7.22263	7.56202	OSD-25	102639811
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102657	Cd276	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.197471	0.076143	7.24078	7.43825	OSD-25	102657
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102774	Bbs4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.817429	0.00175529	6.0307	5.21327	OSD-25	102774
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/102857	Slc6a8	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.405287	0.00258232	7.18589	6.7806	OSD-25	102857
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103136	Pwp1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.539209	0.00128431	8.06422	7.52501	OSD-25	103136
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103149	Upb1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.264138	0.0388952	11.3219	11.0578	OSD-25	103149
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103172	Chchd10	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.281313	0.0281755	11.8156	11.5342	OSD-25	103172
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103199	Fig4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.417062	0.0222828	7.97166	7.5546	OSD-25	103199
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103220	Ttc41	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.491669	0.0193028	5.76954	6.26121	OSD-25	103220
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103236	Csnk1g2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.251457	0.0441879	9.57877	9.32732	OSD-25	103236
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103425	Ncln	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.205698	0.0715155	8.2065	8.00081	OSD-25	103425
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103537	Mbtd1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.207277	0.0607602	7.82306	7.61578	OSD-25	103537
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103554	Psme4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.198991	0.0462039	10.2111	10.0121	OSD-25	103554
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103583	Fbxw11	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.356474	0.0271416	8.55095	8.19447	OSD-25	103583
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103655	Sec14l4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.759747	0.000365501	11.5205	10.7607	OSD-25	103655
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103694	Tmed4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.434594	0.000374079	10.7468	10.3122	OSD-25	103694
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103737	Pex12	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.325473	0.0219439	7.5823	7.25683	OSD-25	103737
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103743	Tmem98	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.424445	0.0223148	7.49107	7.06663	OSD-25	103743
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103784	Dnaaf10	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.357104	0.00588583	6.96837	6.61127	OSD-25	103784
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103836	Zfp692	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.768524	0.00116572	7.61673	8.38525	OSD-25	103836
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103844	Inca1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.873324	0.00124494	9.08352	8.21019	OSD-25	103844
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/103988	Gck	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.672382	0.0190121	10.1276	10.7999	OSD-25	103988
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104009	Qsox1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.273176	0.0421857	11.2736	11.0005	OSD-25	104009
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104027	Synpo	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.644708	3.48021e-05	6.82389	6.17919	OSD-25	104027
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104110	Adcy4	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.2655	0.0138945	7.63423	7.89973	OSD-25	104110
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104174	Gldc	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.237566	0.0525697	11.3265	11.0889	OSD-25	104174
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104184	Blmh	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.46993	0.00226527	8.74503	8.2751	OSD-25	104184
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104215	Rhoq	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.37765	0.0462284	6.57639	6.19874	OSD-25	104215
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104248	Cabin1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.538333	0.000207442	8.71948	8.18114	OSD-25	104248
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104263	Kdm3a	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.274131	0.0254302	7.5867	7.86083	OSD-25	104263
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104416	Bap1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.331225	0.0197216	8.67464	8.34342	OSD-25	104416
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104443	Npffr2	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.208091	0.0745696	4.44436	4.65245	OSD-25	104443
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104445	Cdc42ep1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.424146	0.0406212	7.85006	7.42591	OSD-25	104445
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-47-65754b3ba1b48856d4afd330ef225e46	http://www.ncbi.nlm.nih.gov/gene/104457	0610010K14Rik	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.551597	0.0884061	240.022	351.61	OSD-47	104457
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104458	Rars	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.406252	0.00163491	9.24493	8.83868	OSD-25	104458
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104479	Ccdc117	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.456631	0.0171122	8.24887	8.7055	OSD-25	104479
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104570	Ppp4r3b	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.275132	0.0498477	9.03523	8.7601	OSD-25	104570
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104662	Tsr1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.548913	0.00323434	8.11099	7.56208	OSD-25	104662
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104681	Slc16a6	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.43826	0.0479311	8.22797	7.78971	OSD-25	104681
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104721	Ddx1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.872933	0.000130889	10.0526	9.17968	OSD-25	104721
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104771	Jkamp	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.486068	0.0215694	8.65268	8.16661	OSD-25	104771
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104776	Aldh6a1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.214703	0.0326792	11.6274	11.4127	OSD-25	104776
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104799	Vipas39	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.370542	0.0330733	8.14528	7.77473	OSD-25	104799
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104884	Tdp1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.284361	0.0689448	6.86689	6.58253	OSD-25	104884
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/104910	Slc25a47	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.632611	0.000820218	12.9006	12.268	OSD-25	104910
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105014	Rdh14	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.493104	0.0048024	6.87795	6.38484	OSD-25	105014
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105148	Iars	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.347449	0.00290879	9.61624	9.26879	OSD-25	105148
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-47-65754b3ba1b48856d4afd330ef225e46	http://www.ncbi.nlm.nih.gov/gene/105171	Arrdc3	http://purl.obolibrary.org/obo/NCBITaxon_10090	-1.5302	9.44848e-05	1053.99	3042.83	OSD-47	105171
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105171	Arrdc3	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.751725	0.0818313	8.75191	9.50363	OSD-25	105171
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-47-65754b3ba1b48856d4afd330ef225e46	http://www.ncbi.nlm.nih.gov/gene/105180375	Tmem265	http://purl.obolibrary.org/obo/NCBITaxon_10090	-3.10943	0.0884061	4.16084	29.3063	OSD-47	105180375
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105244010	Gm37065	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.566814	0.0180014	10.2896	10.8564	OSD-25	105244010
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105245611	Gm41041	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.635624	0.0123861	5.57953	4.94391	OSD-25	105245611
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105246278	B230354K17Rik	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.315428	0.0241608	5.75581	6.07123	OSD-25	105246278
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105278	Cdk20	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.392842	0.0042753	7.02611	7.41896	OSD-25	105278
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105352	Dusp22	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.437842	0.00379726	9.20144	8.7636	OSD-25	105352
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105355	Slc17a3	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.765742	0.000890675	9.73303	10.4988	OSD-25	105355
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105372	Utp15	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.481263	0.00302204	6.73173	6.25047	OSD-25	105372
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105387	Akr1c14	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.578758	0.00172	10.9288	11.5075	OSD-25	105387
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105445	Dock9	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.246523	0.0734673	7.85708	7.61056	OSD-25	105445
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105501	Abhd4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.294113	0.077111	8.73856	8.44445	OSD-25	105501
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105522	Ankrd28	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.494726	0.000521425	9.65286	9.15814	OSD-25	105522
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105638	Dph3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.393581	0.00903519	8.24588	7.8523	OSD-25	105638
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105670	Rcbtb2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.641568	0.0129628	7.75117	7.1096	OSD-25	105670
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105675	Ppif	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.669871	0.00578144	10.0445	9.37464	OSD-25	105675
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105732	Fam83h	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.31136	0.0299306	7.8921	7.58074	OSD-25	105732
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105782	Scrib	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.248147	0.0966684	7.88227	8.13042	OSD-25	105782
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105837	Mtbp	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.444371	0.0167801	5.14128	4.69691	OSD-25	105837
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105844	Card10	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.325625	0.0650496	7.48766	7.81328	OSD-25	105844
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105853	Mal2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.493153	0.00513251	9.92384	9.43069	OSD-25	105853
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/105866	Krt72	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.239784	0.0581674	5.17142	5.4112	OSD-25	105866
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106025	Sharpin	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.269626	0.0724731	9.60769	9.33807	OSD-25	106025
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106052	Fbxo4	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.483881	0.0222843	7.59706	7.11318	OSD-25	106052
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106200	Txndc11	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.500381	0.047922	8.96307	8.46268	OSD-25	106200
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106248	Qtrt2	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.728034	0.000121205	7.56842	6.84038	OSD-25	106248
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106264	0610012G03Rik	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.258621	0.091949	8.96583	8.70721	OSD-25	106264
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106298	Rrn3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.646135	0.00103427	8.59701	7.95087	OSD-25	106298
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106326	Osbpl11	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.638822	0.00224434	9.43887	8.80005	OSD-25	106326
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106338	Nsun3	http://purl.obolibrary.org/obo/NCBITaxon_10090	1.05279	0.000528475	8.39439	7.3416	OSD-25	106338
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106585	Ankrd12	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.36483	0.0571293	6.54493	6.90976	OSD-25	106585
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106628	Trip10	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.294557	0.00925125	7.86538	8.15994	OSD-25	106628
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106633	Ift140	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.359709	0.0191178	7.0225	7.38221	OSD-25	106633
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106759	Ticam1	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.355392	0.0455341	8.58282	8.22743	OSD-25	106759
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106894	Hmgxb3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.349794	0.0122885	8.04354	7.69375	OSD-25	106894
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106947	Slc39a3	http://purl.obolibrary.org/obo/NCBITaxon_10090	0.208502	0.0637218	7.70065	7.49215	OSD-25	106947
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/106952	Arap3	http://purl.obolibrary.org/obo/NCBITaxon_10090	-0.238052	0.0477791	7.65284	7.89089	OSD-25	106952
